Order_ID,Date,User_Name,Pages,Print_Type,Copies,Total_Pages_Printed,Rate_per_Page,Shop_Earning,App_Earning,Total_Amount,Payment_Method,Order_Status
TOK01795,2025-06-04,User_1092,46,Color,1,46,1.5,57.5,11.5,69.0,UPI,Completed
TOK01796,2025-10-22,User_814,33,Black & White,2,66,1.5,82.5,16.5,99.0,UPI,Completed
TOK01797,2023-03-10,User_384,40,Color,2,80,1.5,100.0,20.0,120.0,UPI,Completed
TOK01798,2025-11-08,User_812,8,Color,2,16,1.5,20.0,4.0,24.0,UPI,Completed
TOK01799,2024-07-18,User_487,48,Black & White,1,48,1.5,60.0,12.0,72.0,UPI,Completed
TOK01800,2025-03-28,User_1165,40,Black & White,3,120,1.5,150.0,30.0,180.0,UPI,Completed
TOK01801,2023-10-14,User_828,41,Color,3,123,1.5,153.75,30.75,184.5,UPI,Completed
TOK01802,2025-06-27,User_1050,38,Black & White,2,76,1.5,95.0,19.0,114.0,UPI,Completed
TOK01803,2023-06-09,User_949,50,Color,3,150,1.5,187.5,37.5,225.0,UPI,Completed
TOK01804,2024-10-18,User_312,46,Color,3,138,1.5,172.5,34.5,207.0,UPI,Completed
TOK01805,2023-09-07,User_903,32,Black & White,3,96,1.5,120.0,24.0,144.0,UPI,Completed
TOK01806,2023-06-08,User_492,41,Black & White,3,123,1.5,153.75,30.75,184.5,UPI,Completed
TOK01807,2025-03-02,User_461,25,Black & White,3,75,1.5,93.75,18.75,112.5,UPI,Completed
TOK01808,2025-09-19,User_662,49,Color,2,98,1.5,122.5,24.5,147.0,UPI,Completed
TOK01809,2023-12-09,User_935,19,Black & White,3,57,1.5,71.25,14.25,85.5,UPI,Completed
TOK01810,2025-01-31,User_67,3,Black & White,2,6,1.5,7.5,1.5,9.0,UPI,Completed
TOK01811,2023-06-22,User_554,28,Color,3,84,1.5,105.0,21.0,126.0,UPI,Completed
TOK01812,2024-12-22,User_128,11,Black & White,2,22,1.5,27.5,5.5,33.0,UPI,Completed
TOK01813,2024-07-13,User_318,33,Black & White,3,99,1.5,123.75,24.75,148.5,UPI,Completed
TOK01814,2024-12-16,User_1104,19,Color,3,57,1.5,71.25,14.25,85.5,UPI,Completed
TOK01815,2023-04-13,User_880,19,Color,2,38,1.5,47.5,9.5,57.0,UPI,Completed
TOK01816,2024-07-11,User_32,50,Black & White,1,50,1.5,62.5,12.5,75.0,UPI,Completed
TOK01817,2023-09-01,User_489,39,Black & White,2,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK01818,2023-01-26,User_1183,14,Black & White,3,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK01819,2023-03-15,User_797,24,Black & White,3,72,1.5,90.0,18.0,108.0,UPI,Completed
TOK01820,2023-01-02,User_312,16,Color,3,48,1.5,60.0,12.0,72.0,UPI,Completed
TOK01821,2023-03-02,User_723,47,Color,3,141,1.5,176.25,35.25,211.5,UPI,Completed
TOK01822,2024-09-13,User_590,11,Black & White,2,22,1.5,27.5,5.5,33.0,UPI,Completed
TOK01823,2025-07-08,User_464,50,Color,2,100,1.5,125.0,25.0,150.0,UPI,Completed
TOK01824,2024-09-13,User_520,23,Color,2,46,1.5,57.5,11.5,69.0,UPI,Completed
TOK01825,2025-04-02,User_662,15,Color,3,45,1.5,56.25,11.25,67.5,UPI,Completed
TOK01826,2024-02-01,User_674,21,Color,2,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK01827,2025-06-28,User_336,1,Color,1,1,1.5,1.25,0.25,1.5,UPI,Completed
TOK01828,2023-06-04,User_1111,23,Black & White,3,69,1.5,86.25,17.25,103.5,UPI,Completed
TOK01829,2024-06-18,User_530,26,Black & White,3,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK01830,2023-09-25,User_1002,43,Black & White,3,129,1.5,161.25,32.25,193.5,UPI,Completed
TOK01831,2024-07-28,User_937,15,Black & White,2,30,1.5,37.5,7.5,45.0,UPI,Completed
TOK01832,2025-05-01,User_754,23,Black & White,3,69,1.5,86.25,17.25,103.5,UPI,Completed
TOK01833,2025-10-28,User_910,45,Black & White,3,135,1.5,168.75,33.75,202.5,UPI,Completed
TOK01834,2025-08-15,User_454,1,Color,1,1,1.5,1.25,0.25,1.5,UPI,Completed
TOK01835,2025-05-31,User_1086,35,Color,1,35,1.5,43.75,8.75,52.5,UPI,Completed
TOK01836,2025-07-10,User_59,27,Color,3,81,1.5,101.25,20.25,121.5,UPI,Completed
TOK01837,2025-06-14,User_9,29,Color,2,58,1.5,72.5,14.5,87.0,UPI,Completed
TOK01838,2023-02-21,User_432,17,Color,2,34,1.5,42.5,8.5,51.0,UPI,Completed
TOK01839,2024-10-02,User_698,35,Black & White,1,35,1.5,43.75,8.75,52.5,UPI,Completed
TOK01840,2023-05-30,User_1165,35,Black & White,3,105,1.5,131.25,26.25,157.5,UPI,Completed
TOK01841,2023-04-19,User_196,44,Color,2,88,1.5,110.0,22.0,132.0,UPI,Completed
TOK01842,2024-02-19,User_947,36,Color,3,108,1.5,135.0,27.0,162.0,UPI,Completed
TOK01843,2023-01-08,User_1163,15,Color,1,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK01844,2025-03-10,User_628,14,Black & White,3,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK01845,2025-08-07,User_279,48,Color,3,144,1.5,180.0,36.0,216.0,UPI,Completed
TOK01846,2024-09-14,User_998,11,Black & White,3,33,1.5,41.25,8.25,49.5,UPI,Completed
TOK01847,2024-10-06,User_358,36,Color,1,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK01848,2023-03-26,User_925,18,Color,2,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK01849,2023-07-24,User_941,16,Black & White,2,32,1.5,40.0,8.0,48.0,UPI,Completed
TOK01850,2025-07-28,User_742,12,Black & White,3,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK01851,2023-01-27,User_543,34,Color,1,34,1.5,42.5,8.5,51.0,UPI,Completed
TOK01852,2025-01-22,User_452,13,Black & White,2,26,1.5,32.5,6.5,39.0,UPI,Completed
TOK01853,2024-09-02,User_753,45,Black & White,3,135,1.5,168.75,33.75,202.5,UPI,Completed
TOK01854,2024-04-26,User_191,9,Black & White,1,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK01855,2024-07-12,User_418,8,Black & White,3,24,1.5,30.0,6.0,36.0,UPI,Completed
TOK01856,2024-07-08,User_6,3,Color,2,6,1.5,7.5,1.5,9.0,UPI,Completed
TOK01857,2024-10-31,User_1196,6,Color,1,6,1.5,7.5,1.5,9.0,UPI,Completed
TOK01858,2025-01-08,User_336,28,Color,1,28,1.5,35.0,7.0,42.0,UPI,Completed
TOK01859,2025-07-11,User_680,11,Color,3,33,1.5,41.25,8.25,49.5,UPI,Completed
TOK01860,2024-06-27,User_651,27,Black & White,2,54,1.5,67.5,13.5,81.0,UPI,Completed
TOK01861,2024-10-23,User_1028,9,Color,3,27,1.5,33.75,6.75,40.5,UPI,Completed
TOK01862,2024-10-16,User_56,9,Black & White,3,27,1.5,33.75,6.75,40.5,UPI,Completed
TOK01863,2024-07-05,User_386,44,Color,1,44,1.5,55.0,11.0,66.0,UPI,Completed
TOK01864,2024-04-06,User_1017,46,Color,3,138,1.5,172.5,34.5,207.0,UPI,Completed
TOK01865,2024-06-10,User_504,28,Black & White,3,84,1.5,105.0,21.0,126.0,UPI,Completed
TOK01866,2023-02-12,User_180,40,Black & White,1,40,1.5,50.0,10.0,60.0,UPI,Completed
TOK01867,2025-09-11,User_518,3,Black & White,2,6,1.5,7.5,1.5,9.0,UPI,Completed
TOK01868,2025-11-12,User_134,14,Color,3,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK01869,2025-06-05,User_122,31,Color,2,62,1.5,77.5,15.5,93.0,UPI,Completed
TOK01870,2025-01-12,User_770,14,Color,2,28,1.5,35.0,7.0,42.0,UPI,Completed
TOK01871,2024-01-19,User_1089,39,Color,2,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK01872,2024-06-30,User_63,5,Black & White,2,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK01873,2023-07-28,User_344,4,Color,3,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK01874,2025-10-24,User_915,43,Color,1,43,1.5,53.75,10.75,64.5,UPI,Completed
TOK01875,2024-09-03,User_708,16,Color,1,16,1.5,20.0,4.0,24.0,UPI,Completed
TOK01876,2025-08-15,User_725,45,Color,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK01877,2025-05-24,User_1052,1,Black & White,3,3,1.5,3.75,0.75,4.5,UPI,Completed
TOK01878,2023-05-28,User_384,32,Color,1,32,1.5,40.0,8.0,48.0,UPI,Completed
TOK01879,2023-11-14,User_481,17,Black & White,1,17,1.5,21.25,4.25,25.5,UPI,Completed
TOK01880,2023-10-02,User_581,21,Color,2,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK01881,2023-02-25,User_1035,39,Black & White,1,39,1.5,48.75,9.75,58.5,UPI,Completed
TOK01882,2023-02-10,User_1027,6,Color,3,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK01883,2024-04-14,User_275,1,Color,3,3,1.5,3.75,0.75,4.5,UPI,Completed
TOK01884,2024-09-12,User_188,34,Black & White,1,34,1.5,42.5,8.5,51.0,UPI,Completed
TOK01885,2023-07-24,User_759,45,Black & White,3,135,1.5,168.75,33.75,202.5,UPI,Completed
TOK01886,2023-07-18,User_1065,41,Black & White,3,123,1.5,153.75,30.75,184.5,UPI,Completed
TOK01887,2024-01-09,User_445,1,Color,2,2,1.5,2.5,0.5,3.0,UPI,Completed
TOK01888,2025-08-22,User_191,25,Black & White,3,75,1.5,93.75,18.75,112.5,UPI,Completed
TOK01889,2025-05-27,User_13,30,Color,1,30,1.5,37.5,7.5,45.0,UPI,Completed
TOK01890,2024-11-20,User_878,43,Color,3,129,1.5,161.25,32.25,193.5,UPI,Completed
TOK01891,2024-05-28,User_379,49,Color,1,49,1.5,61.25,12.25,73.5,UPI,Completed
TOK01892,2023-06-09,User_1016,11,Black & White,3,33,1.5,41.25,8.25,49.5,UPI,Completed
TOK01893,2023-01-09,User_1031,18,Color,1,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK01894,2024-06-04,User_391,19,Black & White,2,38,1.5,47.5,9.5,57.0,UPI,Completed
TOK01895,2023-03-31,User_813,15,Black & White,1,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK01896,2025-08-01,User_139,4,Color,1,4,1.5,5.0,1.0,6.0,UPI,Completed
TOK01897,2024-12-04,User_808,35,Black & White,3,105,1.5,131.25,26.25,157.5,UPI,Completed
TOK01898,2024-06-23,User_1185,13,Black & White,1,13,1.5,16.25,3.25,19.5,UPI,Completed
TOK01899,2023-04-05,User_477,49,Color,2,98,1.5,122.5,24.5,147.0,UPI,Completed
TOK01900,2025-04-29,User_363,40,Color,1,40,1.5,50.0,10.0,60.0,UPI,Completed
TOK01901,2025-06-12,User_829,26,Black & White,2,52,1.5,65.0,13.0,78.0,UPI,Completed
TOK01902,2025-06-16,User_888,17,Black & White,3,51,1.5,63.75,12.75,76.5,UPI,Completed
TOK01903,2023-06-12,User_677,9,Color,2,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK01904,2024-10-18,User_32,49,Black & White,3,147,1.5,183.75,36.75,220.5,UPI,Completed
TOK01905,2024-06-22,User_664,20,Color,2,40,1.5,50.0,10.0,60.0,UPI,Completed
TOK01906,2025-10-28,User_596,33,Black & White,3,99,1.5,123.75,24.75,148.5,UPI,Completed
TOK01907,2024-05-23,User_513,41,Black & White,3,123,1.5,153.75,30.75,184.5,UPI,Completed
TOK01908,2023-08-20,User_58,4,Color,2,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK01909,2024-08-25,User_1029,41,Color,1,41,1.5,51.25,10.25,61.5,UPI,Completed
TOK01910,2023-03-03,User_935,36,Black & White,1,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK01911,2023-12-08,User_23,9,Color,1,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK01912,2024-11-21,User_979,31,Color,3,93,1.5,116.25,23.25,139.5,UPI,Completed
TOK01913,2025-11-24,User_520,31,Color,2,62,1.5,77.5,15.5,93.0,UPI,Completed
TOK01914,2025-09-26,User_637,31,Color,3,93,1.5,116.25,23.25,139.5,UPI,Completed
TOK01915,2023-05-04,User_467,24,Black & White,2,48,1.5,60.0,12.0,72.0,UPI,Completed
TOK01916,2025-10-13,User_1066,36,Color,1,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK01917,2024-07-08,User_522,30,Black & White,2,60,1.5,75.0,15.0,90.0,UPI,Completed
TOK01918,2025-08-13,User_127,20,Black & White,3,60,1.5,75.0,15.0,90.0,UPI,Completed
TOK01919,2024-12-14,User_996,9,Black & White,2,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK01920,2023-02-02,User_1077,46,Black & White,3,138,1.5,172.5,34.5,207.0,UPI,Completed
TOK01921,2024-09-23,User_566,31,Black & White,2,62,1.5,77.5,15.5,93.0,UPI,Completed
TOK01922,2023-10-09,User_1181,35,Color,1,35,1.5,43.75,8.75,52.5,UPI,Completed
TOK01923,2025-12-26,User_975,33,Black & White,2,66,1.5,82.5,16.5,99.0,UPI,Completed
TOK01924,2023-06-15,User_151,9,Black & White,3,27,1.5,33.75,6.75,40.5,UPI,Completed
TOK01925,2025-10-10,User_1085,47,Black & White,1,47,1.5,58.75,11.75,70.5,UPI,Completed
TOK01926,2025-11-07,User_509,45,Black & White,1,45,1.5,56.25,11.25,67.5,UPI,Completed
TOK01927,2024-02-10,User_771,17,Black & White,3,51,1.5,63.75,12.75,76.5,UPI,Completed
TOK01928,2024-03-15,User_521,14,Black & White,3,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK01929,2025-02-06,User_506,22,Color,3,66,1.5,82.5,16.5,99.0,UPI,Completed
TOK01930,2025-08-19,User_781,10,Color,2,20,1.5,25.0,5.0,30.0,UPI,Completed
TOK01931,2025-03-21,User_132,10,Black & White,1,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK01932,2023-06-10,User_1163,10,Color,2,20,1.5,25.0,5.0,30.0,UPI,Completed
TOK01933,2025-02-08,User_106,38,Color,1,38,1.5,47.5,9.5,57.0,UPI,Completed
TOK01934,2025-12-17,User_540,17,Color,1,17,1.5,21.25,4.25,25.5,UPI,Completed
TOK01935,2023-06-17,User_1175,4,Color,2,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK01936,2025-04-20,User_721,43,Black & White,3,129,1.5,161.25,32.25,193.5,UPI,Completed
TOK01937,2025-07-10,User_704,30,Color,3,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK01938,2024-11-18,User_1130,18,Black & White,2,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK01939,2024-03-15,User_825,29,Color,2,58,1.5,72.5,14.5,87.0,UPI,Completed
TOK01940,2025-07-20,User_1162,20,Black & White,2,40,1.5,50.0,10.0,60.0,UPI,Completed
TOK01941,2024-01-13,User_676,21,Color,3,63,1.5,78.75,15.75,94.5,UPI,Completed
TOK01942,2024-09-11,User_261,6,Black & White,2,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK01943,2023-08-09,User_773,13,Black & White,2,26,1.5,32.5,6.5,39.0,UPI,Completed
TOK01944,2024-01-21,User_35,33,Color,3,99,1.5,123.75,24.75,148.5,UPI,Completed
TOK01945,2023-08-23,User_603,27,Black & White,1,27,1.5,33.75,6.75,40.5,UPI,Completed
TOK01946,2025-12-18,User_678,47,Color,3,141,1.5,176.25,35.25,211.5,UPI,Completed
TOK01947,2025-07-25,User_481,39,Color,2,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK01948,2023-04-27,User_588,45,Black & White,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK01949,2024-06-25,User_170,17,Black & White,3,51,1.5,63.75,12.75,76.5,UPI,Completed
TOK01950,2023-12-07,User_967,42,Color,1,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK01951,2023-10-21,User_849,46,Color,1,46,1.5,57.5,11.5,69.0,UPI,Completed
TOK01952,2024-08-07,User_431,26,Color,1,26,1.5,32.5,6.5,39.0,UPI,Completed
TOK01953,2025-03-06,User_639,24,Color,2,48,1.5,60.0,12.0,72.0,UPI,Completed
TOK01954,2025-11-10,User_830,23,Black & White,2,46,1.5,57.5,11.5,69.0,UPI,Completed
TOK01955,2025-12-20,User_640,39,Black & White,2,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK01956,2023-12-06,User_1104,34,Color,3,102,1.5,127.5,25.5,153.0,UPI,Completed
TOK01957,2025-11-03,User_1155,28,Color,2,56,1.5,70.0,14.0,84.0,UPI,Completed
TOK01958,2024-01-23,User_452,16,Color,2,32,1.5,40.0,8.0,48.0,UPI,Completed
TOK01959,2024-10-06,User_1054,43,Color,3,129,1.5,161.25,32.25,193.5,UPI,Completed
TOK01960,2025-01-13,User_584,3,Color,2,6,1.5,7.5,1.5,9.0,UPI,Completed
TOK01961,2025-07-27,User_51,9,Black & White,1,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK01962,2025-06-07,User_994,43,Black & White,1,43,1.5,53.75,10.75,64.5,UPI,Completed
TOK01963,2023-04-02,User_646,19,Black & White,3,57,1.5,71.25,14.25,85.5,UPI,Completed
TOK01964,2025-07-09,User_718,47,Black & White,1,47,1.5,58.75,11.75,70.5,UPI,Completed
TOK01965,2024-02-29,User_972,43,Black & White,3,129,1.5,161.25,32.25,193.5,UPI,Completed
TOK01966,2025-07-14,User_887,45,Color,3,135,1.5,168.75,33.75,202.5,UPI,Completed
TOK01967,2024-06-20,User_922,8,Color,1,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK01968,2024-09-12,User_1007,38,Black & White,1,38,1.5,47.5,9.5,57.0,UPI,Completed
TOK01969,2024-07-30,User_728,34,Color,3,102,1.5,127.5,25.5,153.0,UPI,Completed
TOK01970,2025-08-14,User_1002,5,Color,2,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK01971,2023-12-13,User_257,36,Color,1,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK01972,2023-01-12,User_1197,19,Black & White,2,38,1.5,47.5,9.5,57.0,UPI,Completed
TOK01973,2024-01-13,User_473,29,Black & White,1,29,1.5,36.25,7.25,43.5,UPI,Completed
TOK01974,2023-01-25,User_471,39,Color,2,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK01975,2024-06-03,User_171,48,Black & White,2,96,1.5,120.0,24.0,144.0,UPI,Completed
TOK01976,2023-07-15,User_295,32,Color,1,32,1.5,40.0,8.0,48.0,UPI,Completed
TOK01977,2024-08-25,User_1055,8,Black & White,2,16,1.5,20.0,4.0,24.0,UPI,Completed
TOK01978,2025-11-02,User_328,25,Color,1,25,1.5,31.25,6.25,37.5,UPI,Completed
TOK01979,2023-02-03,User_405,5,Black & White,3,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK01980,2025-10-17,User_1060,49,Color,2,98,1.5,122.5,24.5,147.0,UPI,Completed
TOK01981,2025-01-25,User_75,31,Color,1,31,1.5,38.75,7.75,46.5,UPI,Completed
TOK01982,2023-04-16,User_813,44,Black & White,1,44,1.5,55.0,11.0,66.0,UPI,Completed
TOK01983,2023-08-14,User_79,2,Black & White,2,4,1.5,5.0,1.0,6.0,UPI,Completed
TOK01984,2023-01-19,User_1164,38,Black & White,3,114,1.5,142.5,28.5,171.0,UPI,Completed
TOK01985,2023-06-19,User_39,21,Black & White,3,63,1.5,78.75,15.75,94.5,UPI,Completed
TOK01986,2025-11-28,User_1193,4,Color,2,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK01987,2025-11-21,User_149,31,Color,2,62,1.5,77.5,15.5,93.0,UPI,Completed
TOK01988,2024-07-15,User_306,47,Color,1,47,1.5,58.75,11.75,70.5,UPI,Completed
TOK01989,2024-03-01,User_675,41,Color,1,41,1.5,51.25,10.25,61.5,UPI,Completed
TOK01990,2025-01-19,User_386,37,Black & White,1,37,1.5,46.25,9.25,55.5,UPI,Completed
TOK01991,2023-11-13,User_286,6,Black & White,2,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK01992,2023-04-12,User_653,4,Black & White,1,4,1.5,5.0,1.0,6.0,UPI,Completed
TOK01993,2023-03-02,User_317,16,Black & White,2,32,1.5,40.0,8.0,48.0,UPI,Completed
TOK01994,2024-12-27,User_816,13,Black & White,2,26,1.5,32.5,6.5,39.0,UPI,Completed
TOK01995,2025-04-01,User_654,45,Color,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK01996,2025-07-05,User_871,18,Black & White,3,54,1.5,67.5,13.5,81.0,UPI,Completed
TOK01997,2023-10-17,User_960,47,Black & White,2,94,1.5,117.5,23.5,141.0,UPI,Completed
TOK01998,2025-06-11,User_573,39,Color,3,117,1.5,146.25,29.25,175.5,UPI,Completed
TOK01999,2025-01-14,User_504,7,Color,1,7,1.5,8.75,1.75,10.5,UPI,Completed
TOK02000,2023-04-13,User_973,11,Color,2,22,1.5,27.5,5.5,33.0,UPI,Completed
TOK02001,2023-07-22,User_818,13,Color,1,13,1.5,16.25,3.25,19.5,UPI,Completed
TOK02002,2025-05-02,User_815,43,Color,3,129,1.5,161.25,32.25,193.5,UPI,Completed
TOK02003,2023-11-08,User_275,2,Black & White,3,6,1.5,7.5,1.5,9.0,UPI,Completed
TOK02004,2023-05-30,User_860,12,Black & White,3,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK02005,2024-08-29,User_241,12,Black & White,1,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK02006,2023-03-12,User_772,24,Black & White,2,48,1.5,60.0,12.0,72.0,UPI,Completed
TOK02007,2024-06-30,User_150,18,Color,2,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK02008,2025-12-07,User_32,27,Black & White,3,81,1.5,101.25,20.25,121.5,UPI,Completed
TOK02009,2025-07-26,User_1107,3,Black & White,3,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK02010,2023-09-11,User_897,6,Black & White,3,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK02011,2025-04-15,User_1155,46,Color,3,138,1.5,172.5,34.5,207.0,UPI,Completed
TOK02012,2025-08-23,User_1179,50,Color,1,50,1.5,62.5,12.5,75.0,UPI,Completed
TOK02013,2023-07-31,User_817,8,Black & White,1,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK02014,2024-02-15,User_52,21,Black & White,2,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK02015,2023-05-24,User_778,40,Color,1,40,1.5,50.0,10.0,60.0,UPI,Completed
TOK02016,2023-08-21,User_95,49,Color,1,49,1.5,61.25,12.25,73.5,UPI,Completed
TOK02017,2023-01-12,User_1186,18,Color,1,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK02018,2024-12-03,User_704,23,Black & White,3,69,1.5,86.25,17.25,103.5,UPI,Completed
TOK02019,2023-11-28,User_73,8,Black & White,2,16,1.5,20.0,4.0,24.0,UPI,Completed
TOK02020,2023-03-23,User_935,48,Black & White,2,96,1.5,120.0,24.0,144.0,UPI,Completed
TOK02021,2023-09-19,User_1115,17,Black & White,3,51,1.5,63.75,12.75,76.5,UPI,Completed
TOK02022,2024-04-27,User_528,36,Black & White,2,72,1.5,90.0,18.0,108.0,UPI,Completed
TOK02023,2024-05-20,User_802,28,Color,3,84,1.5,105.0,21.0,126.0,UPI,Completed
TOK02024,2024-10-01,User_1183,42,Color,2,84,1.5,105.0,21.0,126.0,UPI,Completed
TOK02025,2024-11-08,User_810,12,Black & White,1,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK02026,2025-08-16,User_790,25,Color,3,75,1.5,93.75,18.75,112.5,UPI,Completed
TOK02027,2025-05-19,User_651,49,Color,3,147,1.5,183.75,36.75,220.5,UPI,Completed
TOK02028,2023-05-25,User_1060,50,Black & White,1,50,1.5,62.5,12.5,75.0,UPI,Completed
TOK02029,2023-07-21,User_28,38,Black & White,2,76,1.5,95.0,19.0,114.0,UPI,Completed
TOK02030,2025-06-19,User_238,41,Black & White,1,41,1.5,51.25,10.25,61.5,UPI,Completed
TOK02031,2025-11-30,User_1125,17,Color,1,17,1.5,21.25,4.25,25.5,UPI,Completed
TOK02032,2023-06-23,User_949,35,Color,1,35,1.5,43.75,8.75,52.5,UPI,Completed
TOK02033,2024-12-17,User_301,12,Color,3,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK02034,2023-05-07,User_570,45,Color,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK02035,2024-06-17,User_979,14,Black & White,1,14,1.5,17.5,3.5,21.0,UPI,Completed
TOK02036,2025-04-02,User_691,24,Black & White,3,72,1.5,90.0,18.0,108.0,UPI,Completed
TOK02037,2024-02-23,User_670,1,Color,3,3,1.5,3.75,0.75,4.5,UPI,Completed
TOK02038,2025-08-01,User_858,14,Color,2,28,1.5,35.0,7.0,42.0,UPI,Completed
TOK02039,2025-02-26,User_513,26,Color,1,26,1.5,32.5,6.5,39.0,UPI,Completed
TOK02040,2024-03-07,User_61,11,Black & White,3,33,1.5,41.25,8.25,49.5,UPI,Completed
TOK02041,2025-04-23,User_67,25,Color,2,50,1.5,62.5,12.5,75.0,UPI,Completed
TOK02042,2024-11-11,User_1167,47,Color,3,141,1.5,176.25,35.25,211.5,UPI,Completed
TOK02043,2024-02-03,User_739,8,Color,1,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK02044,2025-01-23,User_489,39,Black & White,2,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK02045,2025-07-17,User_807,9,Black & White,1,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK02046,2023-09-14,User_47,44,Black & White,1,44,1.5,55.0,11.0,66.0,UPI,Completed
TOK02047,2024-08-10,User_347,19,Black & White,3,57,1.5,71.25,14.25,85.5,UPI,Completed
TOK02048,2024-08-24,User_694,2,Color,2,4,1.5,5.0,1.0,6.0,UPI,Completed
TOK02049,2024-12-06,User_708,13,Color,3,39,1.5,48.75,9.75,58.5,UPI,Completed
TOK02050,2023-06-23,User_905,12,Black & White,2,24,1.5,30.0,6.0,36.0,UPI,Completed
TOK02051,2023-11-03,User_757,38,Color,1,38,1.5,47.5,9.5,57.0,UPI,Completed
TOK02052,2025-02-24,User_448,28,Black & White,3,84,1.5,105.0,21.0,126.0,UPI,Completed
TOK02053,2025-08-12,User_749,50,Black & White,1,50,1.5,62.5,12.5,75.0,UPI,Completed
TOK02054,2025-05-12,User_85,20,Black & White,1,20,1.5,25.0,5.0,30.0,UPI,Completed
TOK02055,2024-09-28,User_273,28,Color,1,28,1.5,35.0,7.0,42.0,UPI,Completed
TOK02056,2023-02-20,User_973,2,Black & White,2,4,1.5,5.0,1.0,6.0,UPI,Completed
TOK02057,2023-04-28,User_635,42,Color,1,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK02058,2024-03-28,User_829,22,Color,3,66,1.5,82.5,16.5,99.0,UPI,Completed
TOK02059,2024-03-27,User_853,39,Black & White,2,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK02060,2024-09-04,User_753,27,Color,2,54,1.5,67.5,13.5,81.0,UPI,Completed
TOK02061,2023-08-05,User_1196,11,Black & White,1,11,1.5,13.75,2.75,16.5,UPI,Completed
TOK02062,2024-02-23,User_492,35,Color,1,35,1.5,43.75,8.75,52.5,UPI,Completed
TOK02063,2025-11-15,User_1199,16,Color,2,32,1.5,40.0,8.0,48.0,UPI,Completed
TOK02064,2025-12-30,User_799,21,Black & White,2,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK02065,2025-03-25,User_1074,6,Color,2,12,1.5,15.0,3.0,18.0,UPI,Completed
